,movieID,dialog_id,dialog,speakers,movie_title,movie_genres,emotion
23301,m214,30082,... One day he'll be discovered by some future archeologists and they won't know what to make of him. The thick brow so lacking in imagination.  The dim little eyes devoid of curiosity.,ALEXANDER,the time machine,sci-fi,sadness
23302,m214,30082,You know generally teachers are supposed to teach real equations that add up to real numbers.,PHILBY,the time machine,sci-fi,anger
23303,m214,30082,Where's the challenge in that?,ALEXANDER,the time machine,sci-fi,anger
23304,m214,30082,Alex this is your first year as an associate professor.  You might want to play things a little more conservatively.,PHILBY,the time machine,sci-fi,anger
23305,m214,30082,You sound like my father...,ALEXANDER,the time machine,sci-fi,optimism
23306,m214,30083,Look at them Philby all alike everyone in an identical bowler hat.  Do you want your students to turn out like them?,ALEXANDER,the time machine,sci-fi,anger
23307,m214,30083,I want my students to emerge with theoretical and practical knowledge.,PHILBY,the time machine,sci-fi,anger
23308,m214,30083,I don't.  I want them to run along this street and knock off every bowler they see.,ALEXANDER,the time machine,sci-fi,joy
23309,m214,30083,You may not like it but this is the world we live in Alex.  Little grey men with little grey hats.,PHILBY,the time machine,sci-fi,optimism
23310,m214,30083,But shouldn't it be better? Shouldn't we be teaching our students to imagine a world beyond all this?,ALEXANDER,the time machine,sci-fi,anger
23311,m214,30084,In the future we'll be better.,ALEXANDER,the time machine,sci-fi,anger
23312,m214,30084,What?,PHILBY,the time machine,sci-fi,optimism
23313,m214,30084,Nothing.,ALEXANDER,the time machine,sci-fi,optimism
23314,m214,30085,Emma actually likes chalk dust -- says it smells like me.,ALEXANDER,the time machine,sci-fi,optimism
23315,m214,30085,How romantic...,PHILBY,the time machine,sci-fi,optimism
23316,m214,30086,The most able inventor I know and you can't tie a simple four-in- hand.,PHILBY,the time machine,sci-fi,anger
23317,m214,30086,That's how I knew we were destined to be together.  When I met her parents for the first time I came right from class and I was covered in chalk.  They sniffed and snorted but she just smiled.  At that moment -- I just knew.  How did you know with Molly?,ALEXANDER,the time machine,sci-fi,optimism
23318,m214,30086,She made the best Shepherd's pie I ever tasted.,PHILBY,the time machine,sci-fi,optimism
23319,m214,30086,Do you have a romantic bone in your body?,ALEXANDER,the time machine,sci-fi,optimism
23320,m214,30086,No I'm all bowler hat remember?,PHILBY,the time machine,sci-fi,optimism
23321,m214,30087,Alex really... good luck tonight. She's a fine girl and she's done wonderful things for you.,PHILBY,the time machine,sci-fi,optimism
23322,m214,30087,Oh?,ALEXANDER,the time machine,sci-fi,optimism
23323,m214,30087,She's gotten into your equations.,PHILBY,the time machine,sci-fi,sadness
23324,m214,30088,All these clocks -- how can you constantly be running late?!,PHILBY,the time machine,sci-fi,joy
23325,m214,30088,Perseverance.,ALEXANDER,the time machine,sci-fi,anger
23326,m214,30089,I've been working.,ALEXANDER,the time machine,sci-fi,anger
23327,m214,30089,I came by the house every day after the funeral.  And then every week. Then every other month.  Then I stopped coming.  Did you even notice?,PHILBY,the time machine,sci-fi,sadness
23328,m214,30089,I'm sorry David.,ALEXANDER,the time machine,sci-fi,sadness
23329,m214,30089,It hurt me Alex.  Very much.,PHILBY,the time machine,sci-fi,sadness
23330,m214,30089,Then why are you here?,ALEXANDER,the time machine,sci-fi,joy
23331,m214,30090,It's my Jamie's birthday today. Your godson.  He's nine years old. At his party he asked me if Uncle Alex was coming.  I told him no. Then he asked me if you didn't like him anymore.,PHILBY,the time machine,sci-fi,optimism
23332,m214,30090,For God's Sake David --,ALEXANDER,the time machine,sci-fi,anger
23333,m214,30090,There are some things I need to say to you.  You may not like hearing them but I don't know if I'll ever get another chance --,PHILBY,the time machine,sci-fi,sadness
23334,m214,30090,You care for me.  And you're concerned.  And I have to start living my life again.  I hear it from Mrs. Watchit every day.,ALEXANDER,the time machine,sci-fi,anger
23335,m214,30090,But you won't listen.  You won't see me you won't see anyone.  What would you like me to tell Jamie? That Uncle Alex is busy?  That Uncle Alex is hiding up there in his laboratory --,PHILBY,the time machine,sci-fi,joy
23336,m214,30090,Hiding?,ALEXANDER,the time machine,sci-fi,optimism
23337,m214,30090,You know that's what it is.  Mrs. Watchit tells me you're here at all hours -- day and night --,PHILBY,the time machine,sci-fi,anger
23338,m214,30090,That's because I'm working.  You remember that?  You used to care about your work.,ALEXANDER,the time machine,sci-fi,sadness
23339,m214,30090,I care more about my life.  And yours.,PHILBY,the time machine,sci-fi,anger
23340,m214,30091,What happened to Emma will never go away.  It's part of you now and it always will be.  But you have to learn to live with it...,PHILBY,the time machine,sci-fi,sadness
23341,m214,30091,I live with it every minute of every day.,ALEXANDER,the time machine,sci-fi,anger
23342,m214,30091,I know that --,PHILBY,the time machine,sci-fi,optimism
23343,m214,30091,You don't know that.  You couldn't possibly.  If I'd only done this or that if I'd arrived ten minutes earlier or later.  If we'd taken a different path or I hadn't fought the man for the ring.  You have no idea what it is to relive every moment of that night -- consider every action you made -- and every one of them wrong.,ALEXANDER,the time machine,sci-fi,joy
23344,m214,30091,It wasn't your fault Alex.,PHILBY,the time machine,sci-fi,joy
23345,m214,30091,Wasn't it?... I have a dream almost every night now.  The Lady and the Tiger you remember that story?  In the dream I'm alone in a huge chamber with a thousand doors. Behind every door save one is a tiger.  I have to make the decision.  Which door conceals Emma?  And I just stand there... looking at the doors...,ALEXANDER,the time machine,sci-fi,sadness
23346,m214,30091,Do you find her?,PHILBY,the time machine,sci-fi,sadness
23347,m214,30092,Alex nothing will ever change what happened but --,PHILBY,the time machine,sci-fi,sadness
23348,m214,30092,That's where you're wrong.  I will change it.,ALEXANDER,the time machine,sci-fi,joy
23349,m214,30093,David... I appreciate your concern I do.  But I ask you to have faith in me.  Just for a little while longer.  I'm working on something now.  Something... extraordinary.,ALEXANDER,the time machine,sci-fi,anger
23350,m214,30093,What is it?,PHILBY,the time machine,sci-fi,optimism
23351,m214,30093,You wouldn't believe me.,ALEXANDER,the time machine,sci-fi,anger
23352,m214,30093,I would.,PHILBY,the time machine,sci-fi,anger
23353,m214,30093,I'll tell you what... come by for dinner in a week and I'll show you.,ALEXANDER,the time machine,sci-fi,optimism
23354,m214,30093,Why don't you come to our house instead?,PHILBY,the time machine,sci-fi,joy
23355,m214,30093,I can't do that --,ALEXANDER,the time machine,sci-fi,sadness
23356,m214,30093,When's the last time you were outside this house --  -- or this room?,PHILBY,the time machine,sci-fi,sadness
23357,m214,30093,I can't leave when I'm so close.,ALEXANDER,the time machine,sci-fi,sadness
23358,m214,30093,There are trains leaving Grand Central every then minutes.  A dozen liners leaving the harbor. Get on one of them.  Go to Singapore Scotland Manchuria anywhere just away from here --,PHILBY,the time machine,sci-fi,optimism
23359,m214,30094,You won't say that in a week.,ALEXANDER,the time machine,sci-fi,joy
23360,m214,30094,I pray to God that in a week you're not here.,PHILBY,the time machine,sci-fi,sadness
23361,m214,30095,All right.  I'll come for dinner. And in the meantime... you'll think about what we discussed?,PHILBY,the time machine,sci-fi,optimism
23362,m214,30095,In a week... we will never have had this conversation.,ALEXANDER,the time machine,sci-fi,sadness
23363,m214,30096,Good night David.,ALEXANDER,the time machine,sci-fi,optimism
23364,m214,30096,Good night Alex.,PHILBY,the time machine,sci-fi,optimism
23365,m214,30097,And this would be my study.  There was an elm tree outside the window then.,ALEXANDER,the time machine,sci-fi,anger
23366,m214,30097,I'm glad.,PHILBY,the time machine,sci-fi,optimism
23367,m214,30098,This... was my home.,ALEXANDER,the time machine,sci-fi,sadness
23368,m214,30098,His home.,PHILBY,the time machine,sci-fi,optimism
23369,m214,30099,Couldn't help but overhearing.  Two fine young people starting out on the road of life.  I wish you the very best.,THIN MAN,the time machine,sci-fi,optimism
23370,m214,30099,Thank you...,ALEXANDER,the time machine,sci-fi,optimism
23371,m214,30099,I hope it's a happy journey for you both -- and much as I hate to do this moved as I am by your protestations of love I'll be needing your money now.,THIN MAN,the time machine,sci-fi,anger
23372,m214,30099,Sir...?,ALEXANDER,the time machine,sci-fi,optimism
23373,m214,30099,And your jewelry too.  I guess we could consider this your first little bump on the road to married bliss.,THIN MAN,the time machine,sci-fi,optimism
23374,m214,30099,I don't understand.,ALEXANDER,the time machine,sci-fi,sadness
23375,m214,30100,Did you hear me lad?,THIN MAN,the time machine,sci-fi,sadness
23376,m214,30100,All right all right -- here -- everything --,ALEXANDER,the time machine,sci-fi,optimism
23377,m214,30101,You're up!  You must be feeling better --,MARA,the time machine,sci-fi,optimism
23378,m214,30101,Yes...,ALEXANDER,the time machine,sci-fi,optimism
23379,m214,30102,How long did you travel?,MARA,the time machine,sci-fi,optimism
23380,m214,30102,Well it seems like a long time -- but it wasn't really.  It's rather hard to explain.,ALEXANDER,the time machine,sci-fi,sadness
23381,m214,30103,Yes.,MARA,the time machine,sci-fi,optimism
23382,m214,30103,Thank you.,ALEXANDER,the time machine,sci-fi,optimism
23383,m214,30104,Is there a lot of illness?,MARA,the time machine,sci-fi,sadness
23384,m214,30104,Some.  But I mean we aren't all so... handsome.,ALEXANDER,the time machine,sci-fi,optimism
23385,m214,30105,His curiosity is amazing.,ALEXANDER,the time machine,sci-fi,optimism
23386,m214,30105,Mm.,MARA,the time machine,sci-fi,optimism
23387,m214,30106,Kalen will tire you out if you let him.  He's always been curious. His father was firm with him but... it's just his way.,MARA,the time machine,sci-fi,anger
23388,m214,30106,Your husband is dead?,ALEXANDER,the time machine,sci-fi,sadness
23389,m214,30106,He's gone to a better place.,MARA,the time machine,sci-fi,anger
23390,m214,30107,It's hard for me to imagine a better place.  Where I come from there's so much... frenzy.  Day and night.  It seems we're all running faster and faster...  ... All in identical bowler hats.,ALEXANDER,the time machine,sci-fi,optimism
23391,m214,30107,You're not from beyond the valley.,MARA,the time machine,sci-fi,anger
23392,m214,30107,What makes you say that?,ALEXANDER,the time machine,sci-fi,joy
23393,m214,30108,We don't have anything like this. Or the machine where Kalen found you.  And I doubt they do beyond the valley... Now where do you come from?,MARA,the time machine,sci-fi,joy
23394,m214,30108,You might find the truth rather hard to understand.,ALEXANDER,the time machine,sci-fi,anger
23395,m214,30108,Then you can speak slowly.,MARA,the time machine,sci-fi,sadness
23396,m214,30109,Oh that explains everything.,MARA,the time machine,sci-fi,anger
23397,m214,30109,I know it's hard to believe but it's true.,ALEXANDER,the time machine,sci-fi,anger
23398,m214,30109,That machine --,MARA,the time machine,sci-fi,optimism
23399,m214,30109,Allowed me to travel from my time to yours.,ALEXANDER,the time machine,sci-fi,anger
23400,m214,30109,How long ago?,MARA,the time machine,sci-fi,optimism
23401,m214,30109,More than 800000 years.,ALEXANDER,the time machine,sci-fi,optimism
23402,m214,30110,Why?,MARA,the time machine,sci-fi,optimism
23403,m214,30110,Why not?,ALEXANDER,the time machine,sci-fi,optimism
23404,m214,30110,Why would you do that?,MARA,the time machine,sci-fi,joy
23405,m214,30111,I might find the truth rather hard to understand?... Can you go back?,MARA,the time machine,sci-fi,sadness
23406,m214,30111,Yes.  Or forward into the future. I suppose I really should check on the machine see that it hasn't been damaged...,ALEXANDER,the time machine,sci-fi,anger
23407,m214,30111,I'll take you tomorrow... You must have seen a lot on your journey.,MARA,the time machine,sci-fi,anger
23408,m214,30111,For a time it was astounding.  I saw the years spinning by I was in the years spinning by.  We made such advances.  I don't understand half of them.  There was a machine that talked to me and others that flew through the sky... We must have been incredible thinkers and artists --,ALEXANDER,the time machine,sci-fi,optimism
23409,m214,30112,Is he all right?,ALEXANDER,the time machine,sci-fi,sadness
23410,m214,30112,Just a dream.  You should sleep too.  You're still not well.,MARA,the time machine,sci-fi,sadness
23411,m214,30113,I'm going to sit with Kalen.  Keep the fire burning if you can.,MARA,the time machine,sci-fi,anger
23412,m214,30113,I will...,ALEXANDER,the time machine,sci-fi,optimism
23413,m214,30114,I'll take you to your machine tomorrow.,MARA,the time machine,sci-fi,anger
23414,m214,30114,Thank you...,ALEXANDER,the time machine,sci-fi,optimism
23415,m214,30115,You seem fascinated by the stars.,MARA,the time machine,sci-fi,optimism
23416,m214,30115,You can see so many here.,ALEXANDER,the time machine,sci-fi,optimism
23417,m214,30115,Don't then have stars where you come from?,MARA,the time machine,sci-fi,anger
23418,m214,30115,Not like this... They don't seem so bright with all the city lights.  I never really noticed them much...,ALEXANDER,the time machine,sci-fi,sadness
